"","ensembl_gene_id","hgnc_symbol"
"36326","ENSG00000235808","MYL6P2"
"36327","ENSG00000228349","RPS26P4"
"36328","ENSG00000235012","JCADP1"
"36329","ENSG00000183778","B3GALT5"
"36330","ENSG00000184809","B3GALT5-AS1"
"36331","ENSG00000225330",""
"36332","ENSG00000231713",""
"36333","ENSG00000183067","IGSF5"
"36334","ENSG00000183036","PCP4"
"36335","ENSG00000171587","DSCAM"
"36336","ENSG00000263973","MIR4760"
"36337","ENSG00000235123","DSCAM-AS1"
"36338","ENSG00000207147",""
"36339","ENSG00000233756","DSCAM-IT1"
"36340","ENSG00000288069",""
"36341","ENSG00000230859","YRDCP3"
"36342","ENSG00000286425",""
"36343","ENSG00000226496","LINC00323"
"36344","ENSG00000263681","MIR3197"
"36345","ENSG00000182240","BACE2"
"36346","ENSG00000280109","PLAC4"
"36347","ENSG00000224388","BACE2-IT1"
"36348","ENSG00000183844","FAM3B"
"36349","ENSG00000183486","MX2"
"36350","ENSG00000157601","MX1"
"36351","ENSG00000228318",""
"36352","ENSG00000184012","TMPRSS2"
"36353","ENSG00000207503",""
"36354","ENSG00000232806",""
"36355","ENSG00000223400",""
"36356","ENSG00000286027","PCSEAT"
"36357","ENSG00000227702","LINC00111"
"36358","ENSG00000236384","LINC00479"
"36359","ENSG00000232401","LINC00112"
"36360","ENSG00000183421","RIPK4"
"36361","ENSG00000236883",""
"36362","ENSG00000275166","MIR6814"
"36363","ENSG00000141956","PRDM15"
"36364","ENSG00000236545",""
"36365","ENSG00000227698",""
"36366","ENSG00000251778",""
"36367","ENSG00000157617","C2CD2"
"36368","ENSG00000173276","ZBTB21"
"36369","ENSG00000237232","ZNF295-AS1"
"36370","ENSG00000177398","UMODL1"
"36371","ENSG00000184385","UMODL1-AS1"
"36372","ENSG00000160179","ABCG1"
"36373","ENSG00000223262","RNA5SP492"
"36374","ENSG00000160180","TFF3"
"36375","ENSG00000160181","TFF2"
"36376","ENSG00000160182","TFF1"
"36377","ENSG00000160183","TMPRSS3"
"36378","ENSG00000160185","UBASH3A"
"36379","ENSG00000252619","RNU6-1149P"
"36380","ENSG00000160188","RSPH1"
"36381","ENSG00000160190","SLC37A1"
"36382","ENSG00000239930",""
"36383","ENSG00000231867",""
"36384","ENSG00000235772",""
"36385","ENSG00000225431","LINC01671"
"36386","ENSG00000235023",""
"36387","ENSG00000160191","PDE9A"
"36388","ENSG00000225731","PDE9A-AS1"
"36389","ENSG00000283051","LINC01668"
"36390","ENSG00000233754",""
"36391","ENSG00000225218",""
"36392","ENSG00000160193","WDR4"
"36393","ENSG00000160194","NDUFV3"
"36394","ENSG00000233056","ERVH48-1"
"36395","ENSG00000264580","MIR5692B"
"36396","ENSG00000224100",""
"36397","ENSG00000160199","PKNOX1"
"36398","ENSG00000160200","CBS"
"36399","ENSG00000160201","U2AF1"
"36400","ENSG00000286549",""
"36401","ENSG00000232777","MRPL51P2"
"36402","ENSG00000236663","FRGCA"
"36403","ENSG00000228120",""
"36404","ENSG00000160202","CRYAA"
"36405","ENSG00000237864","LINC00322"
"36406","ENSG00000237989","LINC01679"
"36407","ENSG00000225637",""
"36408","ENSG00000142178","SIK1"
"36409","ENSG00000188660","LINC00319"
"36410","ENSG00000185186","LINC00313"
"36411","ENSG00000223975",""
"36412","ENSG00000160207","HSF2BP"
"36413","ENSG00000214326","RPL31P1"
"36414","ENSG00000234289","H2BS1"
"36415","ENSG00000278433","MIR6070"
"36416","ENSG00000160208","RRP1B"
"36417","ENSG00000160209","PDXK"
"36418","ENSG00000160221","GATD3A"
"36419","ENSG00000281420",""
"36420","ENSG00000287507",""
"36421","ENSG00000160213","CSTB"
"36422","ENSG00000234030","TMEM97P1"
"36423","ENSG00000160214","RRP1"
"36424","ENSG00000215458","AATBC"
"36425","ENSG00000226543","MYL6P1"
"36426","ENSG00000160216","AGPAT3"
"36427","ENSG00000199598","RNU6-859P"
"36428","ENSG00000288593",""
"36429","ENSG00000252606","RNU6-1150P"
"36430","ENSG00000160218","TRAPPC10"
"36431","ENSG00000213440","H2AZP1"
"36432","ENSG00000241945","PWP2"
"36433","ENSG00000225331","LINC01678"
"36434","ENSG00000285413",""
"36435","ENSG00000237604",""
"36436","ENSG00000232124",""
"36437","ENSG00000160223","ICOSLG"
"36438","ENSG00000278158",""
"36439","ENSG00000275799",""
"36440","ENSG00000142182","DNMT3L"
"36441","ENSG00000232010","DNMT3L-AS1"
"36442","ENSG00000160224","AIRE"
"36443","ENSG00000141959","PFKL"
"36444","ENSG00000241728",""
"36445","ENSG00000160226","CFAP410"
"36446","ENSG00000184441",""
"36447","ENSG00000232969",""
"36448","ENSG00000260256",""
"36449","ENSG00000142185","TRPM2"
"36450","ENSG00000230061","TRPM2-AS"
"36451","ENSG00000266692",""
"36452","ENSG00000264452",""
"36453","ENSG00000229356","LRRC3-DT"
"36454","ENSG00000160233","LRRC3"
"36455","ENSG00000224747","MTCYBP21"
"36456","ENSG00000223431","MTND6P21"
"36457","ENSG00000227999","MTND5P1"
"36458","ENSG00000274225",""
"36459","ENSG00000228709","LINC02575"
"36460","ENSG00000277352",""
"36461","ENSG00000175894","TSPEAR"
"36462","ENSG00000235890","TSPEAR-AS1"
"36463","ENSG00000182912","TSPEAR-AS2"
"36464","ENSG00000287088",""
"36465","ENSG00000215455","KRTAP10-1"
"36466","ENSG00000205445","KRTAP10-2"
"36467","ENSG00000212935","KRTAP10-3"
"36468","ENSG00000215454","KRTAP10-4"
"36469","ENSG00000241123","KRTAP10-5"
"36470","ENSG00000188155","KRTAP10-6"
"36471","ENSG00000272804","KRTAP10-7"
"36472","ENSG00000187766","KRTAP10-8"
"36473","ENSG00000221837","KRTAP10-9"
"36474","ENSG00000221859","KRTAP10-10"
"36475","ENSG00000243489","KRTAP10-11"
"36476","ENSG00000212933","KRTAP12-4"
"36477","ENSG00000205439","KRTAP12-3"
"36478","ENSG00000221864","KRTAP12-2"
"36479","ENSG00000229880","IMMTP1"
"36480","ENSG00000187175","KRTAP12-1"
"36481","ENSG00000276647","KRTAP12-6P"
"36482","ENSG00000189169","KRTAP10-12"
"36483","ENSG00000236382","KRTAP10-13P"
"36484","ENSG00000184787","UBE2G2"
"36485","ENSG00000184900","SUMO3"
"36486","ENSG00000236519","LINC01424"
"36487","ENSG00000160255","ITGB2"
"36488","ENSG00000183255","PTTG1IP"
"36489","ENSG00000227039","ITGB2-AS1"
"36490","ENSG00000273027",""
"36491","ENSG00000183250","LINC01547"
"36492","ENSG00000272825",""
"36493","ENSG00000160256","FAM207A"
"36494","ENSG00000276529",""
"36495","ENSG00000234880","LINC00163"
"36496","ENSG00000261706","LINC00165"
"36497","ENSG00000275874","PICSAR"
"36498","ENSG00000235374","SSR4P1"
"36499","ENSG00000197381","ADARB1"
"36500","ENSG00000267857",""
"36501","ENSG00000182586","LINC00334"
"36502","ENSG00000186866","POFUT2"
"36503","ENSG00000223768","LINC00205"
"36504","ENSG00000286262",""
"36505","ENSG00000184274","LINC00315"
"36506","ENSG00000229382",""
"36507","ENSG00000237664","LINC00316"
"36508","ENSG00000228930","MTCO1P3"
"36509","ENSG00000228355",""
"36510","ENSG00000273796",""
"36511","ENSG00000182871","COL18A1"
"36512","ENSG00000224574","COL18A1-AS2"
"36513","ENSG00000183535","COL18A1-AS1"
"36514","ENSG00000275167","MIR6815"
"36515","ENSG00000173638","SLC19A1"
"36516","ENSG00000233922","LINC01694"
"36517","ENSG00000286082",""
"36518","ENSG00000286594",""
"36519","ENSG00000183570","PCBP3"
"36520","ENSG00000275139",""
"36521","ENSG00000205424","PCBP3-AS1"
"36522","ENSG00000286886",""
"36523","ENSG00000276633",""
"36524","ENSG00000280604",""
"36525","ENSG00000274248",""
"36526","ENSG00000142156","COL6A1"
"36527","ENSG00000224413",""
"36528","ENSG00000228235",""
"36529","ENSG00000226115",""
"36530","ENSG00000233767","PSMA6P3"
"36531","ENSG00000227438",""
"36532","ENSG00000142173","COL6A2"
"36533","ENSG00000160282","FTCD"
"36534","ENSG00000237338","FTCD-AS1"
"36535","ENSG00000160284","SPATC1L"
"36536","ENSG00000228404",""
"36537","ENSG00000160285","LSS"
"36538","ENSG00000223901",""
"36539","ENSG00000215424","MCM3AP-AS1"
"36540","ENSG00000160294","MCM3AP"
"36541","ENSG00000228137",""
"36542","ENSG00000239415",""
"36543","ENSG00000182362","YBEY"
"36544","ENSG00000160298","C21orf58"
"36545","ENSG00000160299","PCNT"
"36546","ENSG00000286224",""
"36547","ENSG00000225043","RPL18AP2"
"36548","ENSG00000160305","DIP2A"
"36549","ENSG00000223692","DIP2A-IT1"
"36550","ENSG00000202239","RNU6-396P"
"36551","ENSG00000160307","S100B"
"36552","ENSG00000160310","PRMT2"
"36553","ENSG00000230982","DSTNP1"
"36554","ENSG00000212932","RPL23AP4"
"36555","ENSG00000277248",""
"36556","ENSG00000283047","FRG1FP"
"36557","ENSG00000279973",""
"36558","ENSG00000226444","ACTR3BP6"
"36559","ENSG00000276871",""
"36560","ENSG00000288262",""
"36561","ENSG00000286406",""
"36562","ENSG00000283023","FRG1GP"
"36563","ENSG00000276138",""
"36564","ENSG00000280341",""
"36565","ENSG00000236235",""
"36566","ENSG00000279442",""
"36567","ENSG00000184624","ZNF72P"
"36568","ENSG00000236097","BNIP3P2"
"36569","ENSG00000236831","YME1L1P1"
"36570","ENSG00000130538","OR11H1"
"36571","ENSG00000237299",""
"36572","ENSG00000235759","ARHGAP42P3"
"36573","ENSG00000233408",""
"36574","ENSG00000215268",""
"36575","ENSG00000213727",""
"36576","ENSG00000230643",""
"36577","ENSG00000230471",""
"36578","ENSG00000231565","NEK2P2"
"36579","ENSG00000226474",""
"36580","ENSG00000224435","NF1P6"
"36581","ENSG00000234381","MED15P7"
"36582","ENSG00000198062","POTEH"
"36583","ENSG00000236666","POTEH-AS1"
"36584","ENSG00000212216","RNU6-816P"
"36585","ENSG00000241838",""
"36586","ENSG00000225255","PSLNR"
"36587","ENSG00000235992","GRAMD4P2"
"36588","ENSG00000206195","DUXAP8"
"36589","ENSG00000271127",""
"36590","ENSG00000232775","BMS1P22"
"36591","ENSG00000272872",""
"36592","ENSG00000271672","DUXAP8"
"36593","ENSG00000223875","NBEAP3"
"36594","ENSG00000215270","TOMM40P2"
"36595","ENSG00000229286",""
"36596","ENSG00000233866",""
"36597","ENSG00000278188",""
"36598","ENSG00000225293","ABCD1P4"
"36599","ENSG00000226160",""
"36600","ENSG00000229658","PABPC1P9"
"36601","ENSG00000227367","SLC9B1P4"
"36602","ENSG00000280263",""
"36603","ENSG00000235969","CHEK2P4"
"36604","ENSG00000273362",""
"36605","ENSG00000233995",""
"36606","ENSG00000239435","KCNMB3P1"
"36607","ENSG00000198445","CCT8L2"
"36608","ENSG00000287285",""
"36609","ENSG00000240122","FABP5P11"
"36610","ENSG00000100181","TPTEP1"
"36611","ENSG00000283633",""
"36612","ENSG00000267338",""
"36613","ENSG00000249288","SLC25A15P5"
"36614","ENSG00000249263","PARP4P3"
"36615","ENSG00000189295","ANKRD62P1-PARP4P3"
"36616","ENSG00000259271","ANKRD62P1"
"36617","ENSG00000273244",""
"36618","ENSG00000241717","VWFP1"
"36619","ENSG00000288024",""
"36620","ENSG00000235343","LINC01665"
"36621","ENSG00000172967","XKR3"
"36622","ENSG00000229027","HSFY1P1"
"36623","ENSG00000234121","GPM6BP3"
"36624","ENSG00000283535",""
"36625","ENSG00000237835",""
"36626","ENSG00000220248","ZNF402P"
"36627","ENSG00000237689",""
"36628","ENSG00000228122","MTND1P17"
"36629","ENSG00000237358",""
"36630","ENSG00000225480",""
"36631","ENSG00000230481","IGKV1OR22-5"
"36632","ENSG00000253691","IGKV2OR22-4"
"36633","ENSG00000253460","IGKV2OR22-3"
"36634","ENSG00000254264","IGKV3OR22-2"
"36635","ENSG00000253481","IGKV1OR22-1"
"36636","ENSG00000285045",""
"36637","ENSG00000215568","GAB4"
"36638","ENSG00000270226",""
"36639","ENSG00000276400","VN1R9P"
"36640","ENSG00000237438","CECR7"
"36641","ENSG00000273203",""
"36642","ENSG00000183307","TMEM121B"
"36643","ENSG00000273442",""
"36644","ENSG00000177663","IL17RA"
"36645","ENSG00000235328",""
"36646","ENSG00000235478","LINC01664"
"36647","ENSG00000069998","HDHD5"
"36648","ENSG00000185837","HDHD5-AS1"
"36649","ENSG00000093072","ADA2"
"36650","ENSG00000236325",""
"36651","ENSG00000203416","FAM32BP"
"36652","ENSG00000241832","CECR3"
"36653","ENSG00000231004","CECR9"
"36654","ENSG00000239547","RN7SL843P"
"36655","ENSG00000099954","CECR2"
"36656","ENSG00000229492",""
"36657","ENSG00000232305","CLCP1"
"36658","ENSG00000228045","DNAJA1P6"
"36659","ENSG00000286195",""
"36660","ENSG00000182902","SLC25A18"
"36661","ENSG00000236754",""
"36662","ENSG00000131100","ATP6V1E1"
"36663","ENSG00000099968","BCL2L13"
"36664","ENSG00000015475","BID"
"36665","ENSG00000264757","MIR3198-1"
"36666","ENSG00000269220","LINC00528"
"36667","ENSG00000243156","MICAL3"
"36668","ENSG00000093100",""
"36669","ENSG00000286990",""
"36670","ENSG00000207780","MIR648"
"36671","ENSG00000235445",""
"36672","ENSG00000234913",""
"36673","ENSG00000237446","RHEBP3"
"36674","ENSG00000235295","LINC01634"
"36675","ENSG00000225335",""
"36676","ENSG00000215193","PEX26"
"36677","ENSG00000236890",""
"36678","ENSG00000235617",""
"36679","ENSG00000225225","ARL2BPP10"
"36680","ENSG00000183785","TUBA8"
"36681","ENSG00000280007",""
"36682","ENSG00000184979","USP18"
"36683","ENSG00000187979","FAM230D"
"36684","ENSG00000276160","GGTLC5P"
"36685","ENSG00000274044","FAM230J"
"36686","ENSG00000276874",""
"36687","ENSG00000275060","PPP1R26P3"
"36688","ENSG00000277870","FAM230A"
"36689","ENSG00000277017",""
"36690","ENSG00000278044",""
"36691","ENSG00000274252","GGTLC3"
"36692","ENSG00000275319",""
"36693","ENSG00000277690",""
"36694","ENSG00000278558","TMEM191B"
"36695","ENSG00000274602","PI4KAP1"
"36696","ENSG00000274625",""
"36697","ENSG00000222630","RN7SKP131"
"36698","ENSG00000275793","RIMBP3"
"36699","ENSG00000275362",""
"36700","ENSG00000278110","SUSD2P2"
"36701","ENSG00000286175",""
"36702","ENSG00000273907","CA15P2"
"36703","ENSG00000273643","PPP1R26P2"
"36704","ENSG00000278008","PPP1R26P4"
"36705","ENSG00000182824","FAM230E"
"36706","ENSG00000197421","GGT3P"
"36707","ENSG00000239989",""
"36708","ENSG00000234764","E2F6P1"
"36709","ENSG00000161103",""
"36710","ENSG00000215544","BCRP7"
"36711","ENSG00000276095","FAM230F"
"36712","ENSG00000279987",""
"36713","ENSG00000183628","DGCR6"
"36714","ENSG00000283809",""
"36715","ENSG00000100033","PRODH"
"36716","ENSG00000284294",""
"36717","ENSG00000280418",""
"36718","ENSG00000273032",""
"36719","ENSG00000283583",""
"36720","ENSG00000237517","DGCR5"
"36721","ENSG00000271275",""
"36722","ENSG00000283366",""
"36723","ENSG00000270393",""
"36724","ENSG00000286025",""
"36725","ENSG00000241527","CA15P1"
"36726","ENSG00000070413","DGCR2"
"36727","ENSG00000206739",""
"36728","ENSG00000273311","DGCR11"
"36729","ENSG00000237347",""
"36730","ENSG00000281530",""
"36731","ENSG00000223461",""
"36732","ENSG00000272682",""
"36733","ENSG00000231086","TSSK1A"
"36734","ENSG00000100056","ESS2"
"36735","ENSG00000206203","TSSK2"
"36736","ENSG00000063515","GSC2"
"36737","ENSG00000260924","LINC01311"
"36738","ENSG00000100075","SLC25A1"
"36739","ENSG00000070371","CLTCL1"
"36740","ENSG00000286367",""
"36741","ENSG00000230194",""
"36742","ENSG00000251940",""
"36743","ENSG00000233471","KRT18P62"
"36744","ENSG00000287146",""
"36745","ENSG00000100084","HIRA"
"36746","ENSG00000128191","DGCR8"
"36747","ENSG00000242259","C22orf39"
"36748","ENSG00000244296","RN7SL168P"
"36749","ENSG00000185608","MRPL40"
"36750","ENSG00000185065",""
"36751","ENSG00000070010","UFD1"
"36752","ENSG00000273300",""
"36753","ENSG00000273212",""
"36754","ENSG00000093009","CDC45"
"36755","ENSG00000287652",""
"36756","ENSG00000184113","CLDN5"
"36757","ENSG00000281548","LINC00895"
"36758","ENSG00000230485",""
"36759","ENSG00000225007",""
"36760","ENSG00000184702","SEPTIN5"
"36761","ENSG00000284874",""
"36762","ENSG00000203618","GP1BB"
"36763","ENSG00000184058","TBX1"
"36764","ENSG00000185838","GNB1L"
"36765","ENSG00000235776",""
"36766","ENSG00000215012","RTL10"
"36767","ENSG00000184470","TXNRD2"
"36768","ENSG00000232926",""
"36769","ENSG00000093010","COMT"
"36770","ENSG00000284031","MIR4761"
"36771","ENSG00000099889","ARVCF"
"36772","ENSG00000183597","TANGO2"
"36773","ENSG00000208023","MIR185"
"36774","ENSG00000236540",""
"36775","ENSG00000268292",""
"36776","ENSG00000277950",""
"36777","ENSG00000284140","MIR3618"
"36778","ENSG00000284464","MIR1306"
"36779","ENSG00000243762",""
"36780","ENSG00000099899","TRMT2A"
"36781","ENSG00000278278","MIR6816"
"36782","ENSG00000099901","RANBP1"
"36783","ENSG00000264346","SNORA77B"
"36784","ENSG00000099904","ZDHHC8"
"36785","ENSG00000234409","CCDC188"
"36786","ENSG00000249923",""
"36787","ENSG00000236499","LINC00896"
"36788","ENSG00000040608","RTN4R"
"36789","ENSG00000221039","MIR1286"
"36790","ENSG00000161132",""
"36791","ENSG00000128185","DGCR6L"
"36792","ENSG00000273343",""
"36793","ENSG00000273139",""
"36794","ENSG00000188280","FAM230G"
"36795","ENSG00000235578",""
"36796","ENSG00000287446",""
"36797","ENSG00000161133","USP41"
"36798","ENSG00000185252","ZNF74"
"36799","ENSG00000207343","RNU6-225P"
"36800","ENSG00000244486","SCARF2"
"36801","ENSG00000277971",""
"36802","ENSG00000099910","KLHL22"
"36803","ENSG00000215493",""
"36804","ENSG00000255156","RNY1P9"
"36805","ENSG00000201916",""
"36806","ENSG00000242876","RN7SL812P"
"36807","ENSG00000236670","KRT18P5"
"36808","ENSG00000099917","MED15"
"36809","ENSG00000236003",""
"36810","ENSG00000250261","CCDC74BP1"
"36811","ENSG00000223553","SMPD4P1"
"36812","ENSG00000276427","IGLL4P"
"36813","ENSG00000238125","SLC9A3P2"
"36814","ENSG00000229107","ABHD17AP4"
"36815","ENSG00000217261","POM121L4P"
"36816","ENSG00000235062","BCRP5"
"36817","ENSG00000226287","TMEM191A"
"36818","ENSG00000241973","PI4KA"
"36819","ENSG00000099937","SERPIND1"
"36820","ENSG00000099940","SNAP29"
"36821","ENSG00000272600",""
"36822","ENSG00000099942","CRKL"
"36823","ENSG00000237476","LINC01637"
"36824","ENSG00000183773","AIFM3"
"36825","ENSG00000285314",""
"36826","ENSG00000272829",""
"36827","ENSG00000099949","LZTR1"
"36828","ENSG00000184436","THAP7"
"36829","ENSG00000230513","THAP7-AS1"
"36830","ENSG00000284060",""
"36831","ENSG00000161149","TUBA3FP"
"36832","ENSG00000099957","P2RX6"
"36833","ENSG00000284130",""
"36834","ENSG00000099960","SLC7A4"
"36835","ENSG00000226872",""
"36836","ENSG00000207575","MIR649"
"36837","ENSG00000206145","P2RX6P"
"36838","ENSG00000187905","LRRC74B"
"36839","ENSG00000249680","TUBA3GP"
"36840","ENSG00000284665",""
"36841","ENSG00000169668","BCRP2"
"36842","ENSG00000197210",""
"36843","ENSG00000239511","POM121L7P"
"36844","ENSG00000224688","E2F6P2"
"36845","ENSG00000215498","FAM230B"
"36846","ENSG00000234503",""
"36847","ENSG00000283972",""
"36848","ENSG00000133475","GGT2"
"36849","ENSG00000283145",""
"36850","ENSG00000226885","E2F6P3"
"36851","ENSG00000229266","POM121L8P"
"36852","ENSG00000169662","BCRP6"
"36853","ENSG00000206142","FAM230H"
"36854","ENSG00000237407",""
"36855","ENSG00000232771","PPP1R26P5"
"36856","ENSG00000279920","LINC01651"
"36857","ENSG00000286102",""
"36858","ENSG00000226534",""
"36859","ENSG00000273846",""
"36860","ENSG00000274600","RIMBP3B"
"36861","ENSG00000200057","RN7SKP63"
"36862","ENSG00000252020",""
"36863","ENSG00000275840",""
"36864","ENSG00000169635","HIC2"
"36865","ENSG00000276800",""
"36866","ENSG00000206140","TMEM191C"
"36867","ENSG00000183506","PI4KAP2"
"36868","ENSG00000252143",""
"36869","ENSG00000222352","RN7SKP221"
"36870","ENSG00000183246","RIMBP3C"
"36871","ENSG00000185651","UBE2L3"
"36872","ENSG00000275293",""
"36873","ENSG00000161179","YDJC"
"36874","ENSG00000161180","CCDC116"
"36875","ENSG00000273342",""
"36876","ENSG00000128228","SDF2L1"
"36877","ENSG00000207751",""
"36878","ENSG00000212102","MIR301B"
"36879","ENSG00000283871","MIR130B"
"36880","ENSG00000284630",""
"36881","ENSG00000284651",""
"36882","ENSG00000284654",""
"36883","ENSG00000284621",""
"36884","ENSG00000272954",""
"36885","ENSG00000100023","PPIL2"
"36886","ENSG00000100027","YPEL1"
"36887","ENSG00000286365",""
"36888","ENSG00000244671","RN7SL280P"
"36889","ENSG00000286127",""
"36890","ENSG00000100030","MAPK1"
"36891","ENSG00000200985","RNA5SP493"
"36892","ENSG00000225544",""
"36893","ENSG00000100034","PPM1F"
"36894","ENSG00000224086","PPM1F-AS1"
"36895","ENSG00000100038","TOP3B"
"36896","ENSG00000197549","PRAMENP"
"36897","ENSG00000253239","IGLVI-70"
"36898","ENSG00000211637","IGLV4-69"
"36899","ENSG00000254355","IGLVI-68"
"36900","ENSG00000278657",""
"36901","ENSG00000211642","IGLV10-54"
"36902","ENSG00000249333",""
"36903","ENSG00000253794","IGLV10-67"
"36904","ENSG00000228161",""
"36905","ENSG00000253874","IGLVIV-66-1"
"36906","ENSG00000254075","IGLVV-66"
"36907","ENSG00000254161","IGLVIV-65"
"36908","ENSG00000253242","IGLVIV-64"
"36909","ENSG00000253752","IGLVI-63"
"36910","ENSG00000253823","IGLV1-62"
"36911","ENSG00000275361",""
"36912","ENSG00000211638","IGLV8-61"
"36913","ENSG00000225741",""
"36914","ENSG00000263366","ABHD17AP5"
"36915","ENSG00000236118",""
"36916","ENSG00000233720",""
"36917","ENSG00000211639","IGLV4-60"
"36918","ENSG00000227710",""
"36919","ENSG00000224465","SOCS2P2"
"36920","ENSG00000254308","IGLVIV-59"
"36921","ENSG00000253637","IGLVV-58"
"36922","ENSG00000236323","BMP6P1"
"36923","ENSG00000211640","IGLV6-57"
"36924","ENSG00000253126","IGLVI-56"
"36925","ENSG00000211641","IGLV11-55"
"36926","ENSG00000253935","IGLVIV-53"
