"","ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*KO_SALI -1*SALI"
"1451","ENSG00000100439","ABHD4",-0.101903338932457,4.5001946285485,0.0779594212862804,0.780082024636948,0.997540545774586,0
"1452","ENSG00000100441","KHNYN",-0.200369534505034,6.51185125472947,0.378109989617585,0.538616477539136,0.997540545774586,0
"1453","ENSG00000100442","FKBP3",-0.0907936217450356,6.49343267958768,0.10487863085481,0.74605182380656,0.997540545774586,0
"1454","ENSG00000100461","RBM23",0.162621118879517,6.69903449967865,0.564758518607359,0.452349291686805,0.997540545774586,0
"1455","ENSG00000100462","PRMT5",-0.188475042200421,5.3850291751717,0.283686978047506,0.594294760876565,0.997540545774586,0
"1457","ENSG00000100483","VCPKMT",0.108444643926946,4.56026220663784,0.154398141524581,0.694367276550297,0.997540545774586,0
"1458","ENSG00000100485","SOS2",0.0782482108087959,5.96311994272029,0.042186117957165,0.837265405521683,0.997540545774586,0
"1460","ENSG00000100503","NIN",-0.086094425170747,5.71046014844884,0.148792035168269,0.699692415679443,0.997540545774586,0
"1461","ENSG00000100504","PYGL",-0.0667030531388402,8.68890352284143,0.0625821270045783,0.802460369365066,0.997540545774586,0
"1462","ENSG00000100505","TRIM9",0.164923124717076,0.677878610706672,0.124509061481669,0.724194587534639,0.997540545774586,0
"1463","ENSG00000100519","PSMC6",0.0775779649229904,7.111307129662,0.147303262147412,0.701125894161863,0.997540545774586,0
"1464","ENSG00000100522","GNPNAT1",-0.126175798673419,5.54678313665568,0.0843864730205723,0.771438723437822,0.997540545774586,0
"1466","ENSG00000100528","CNIH1",-0.352337239990123,6.35156945927049,0.735625400701991,0.391065832057789,0.997540545774586,0
"1467","ENSG00000100532","CGRRF1",-0.202679034952554,4.20229777270375,0.470635636602161,0.492694891260167,0.997540545774586,0
"1469","ENSG00000100567","PSMA3",0.0473494132057451,7.45375973445058,0.0665997636789903,0.796353424176171,0.997540545774586,0
"1470","ENSG00000100568","VTI1B",-0.289128187365079,5.62409226041682,0.630564771179255,0.427148227800862,0.997540545774586,0
"1472","ENSG00000100577","GSTZ1",-0.15826167473443,5.56709020637426,0.335905239924294,0.562202385391331,0.997540545774586,0
"1475","ENSG00000100591","AHSA1",-0.188373032596764,6.947039523997,0.451675016609034,0.501540587169805,0.997540545774586,0
"1476","ENSG00000100592","DAAM1",0.184549221123361,7.00844206786051,0.514313521331715,0.473277504088507,0.997540545774586,0
"1477","ENSG00000100596","SPTLC2",0.0880028870205969,6.05638679075194,0.118031307220754,0.731179582294305,0.997540545774586,0
"1481","ENSG00000100603","SNW1",0.155659206044552,6.6111599948961,0.494449831573991,0.481949022795615,0.997540545774586,0
"1482","ENSG00000100605","ITPK1",-0.154349179712003,5.3679181370646,0.41369287511348,0.520101073923547,0.997540545774586,0
"1483","ENSG00000100612","DHRS7",-0.0546445764460056,7.23304050011472,0.0341942940193398,0.853294142953694,0.997540545774586,0
"1485","ENSG00000100632","ERH",-0.124434801689068,7.15055512130866,0.24800055030174,0.618486483424099,0.997540545774586,0
"1489","ENSG00000100722","ZC3H14",0.143165957331495,7.17065761871673,0.446627420967998,0.503940904859832,0.997540545774586,0
"1495","ENSG00000100784","RPS6KA5",-0.180532152170727,3.60851764252394,0.385706504829029,0.534564923507483,0.997540545774586,0
"1496","ENSG00000100796","PPP4R3A",0.142484034471495,7.2015230933601,0.313580465971256,0.575491334366839,0.997540545774586,0
"1501","ENSG00000100883","SRP54",-0.138742372646802,7.14960494059835,0.153629632730826,0.695090605172866,0.997540545774586,0
"1502","ENSG00000100889","PCK2",-0.0811031468105913,7.36359450829028,0.115475218906244,0.733994759901697,0.997540545774586,0
"1503","ENSG00000100897","DCAF11",-0.0475605645316148,6.59724760750829,0.0436766402699185,0.834456380961378,0.997540545774586,0
"1505","ENSG00000100911","PSME2",-0.111532473905756,7.72250148697387,0.248052764210849,0.618449535606498,0.997540545774586,0
"1507","ENSG00000100918","REC8",0.13975386475207,5.75837340933931,0.111382100024002,0.738576087954604,0.997540545774586,0
"1508","ENSG00000100934","SEC23A",-0.263364634865052,6.96393332951259,0.464753279037893,0.495410860117162,0.997540545774586,0
"1514","ENSG00000100994","PYGB",-0.20508475859872,8.26264076118475,0.717947139195608,0.396818111346304,0.997540545774586,0
"1515","ENSG00000100997","ABHD12",-0.228428337517561,7.54858838584066,0.631719026289559,0.426725464077296,0.997540545774586,0
"1520","ENSG00000101057","MYBL2",-0.250666294032333,6.45336506728233,0.467797585415436,0.494002130863336,0.997540545774586,0
"1521","ENSG00000101079","NDRG3",-0.167582611993376,5.66052470506849,0.384254225824129,0.535335194712065,0.997540545774586,0
"1522","ENSG00000101084","RAB5IF",-0.103653292579821,3.99630116731355,0.0600109975588339,0.806478559265322,0.997540545774586,0
"1524","ENSG00000101104","PABPC1L",0.0552479997910175,8.85522875405526,0.0381544250319159,0.845133378167101,0.997540545774586,0
"1527","ENSG00000101138","CSTF1",-0.14370383558559,5.24497177011742,0.17641963459236,0.674468378580017,0.997540545774586,0
"1528","ENSG00000101150","TPD52L2",-0.0868823731366673,7.68348640192396,0.140670474240821,0.707615377937088,0.997540545774586,0
"1530","ENSG00000101161","PRPF6",-0.0756172100612564,8.69093836052538,0.0707868672505256,0.790194529225024,0.997540545774586,0
"1531","ENSG00000101162","TUBB1",0.322465484262132,0.27680595850789,0.35510383755609,0.551238093837906,0.997540545774586,0
"1533","ENSG00000101182","PSMA7",-0.0564920568224515,8.5338740668146,0.041441050324714,0.838688952462822,0.997540545774586,0
"1534","ENSG00000101187","SLCO4A1",0.111756636558765,4.95096738790973,0.179842063686197,0.671509003643013,0.997540545774586,0
"1535","ENSG00000101190","TCFL5",-0.0841283291108632,4.45127438210033,0.0600559663424889,0.806407505296218,0.997540545774586,0
"1537","ENSG00000101197","BIRC7",0.463053516264127,0.740643575841814,0.297742488393475,0.585301151179333,0.997540545774586,0
"1539","ENSG00000101199","ARFGAP1",0.251072102168291,9.25639416301984,0.477759833696659,0.489438775880725,0.997540545774586,0
"1540","ENSG00000101213","PTK6",0.167470137107703,6.25217213568812,0.44909398268365,0.502765521818334,0.997540545774586,0
"1541","ENSG00000101216","GMEB2",-0.039644825101632,5.6329854032332,0.0354524488540733,0.850650729558124,0.997540545774586,0
"1547","ENSG00000101266","CSNK2A1",-0.0689656752538689,5.61232763509745,0.0454978708266047,0.831091180350373,0.997540545774586,0
"1550","ENSG00000101290","CDS2",-0.223471280016527,5.07957543587163,0.705698326941825,0.400875572578326,0.997540545774586,0
"1551","ENSG00000101294","HM13",0.0574288911200871,8.28933671276647,0.0481998893335174,0.826225738616734,0.997540545774586,0
"1552","ENSG00000101306","MYLK2",0.525315911137294,0.633160092756579,0.462112018215183,0.496638569372365,0.997540545774586,0
"1553","ENSG00000101310","SEC23B",-0.267684111187983,6.02704606413785,0.356947052809659,0.550206672468958,0.997540545774586,0
"1554","ENSG00000101311","FERMT1",0.271139398852919,3.57460854467536,0.600364424237004,0.438439015501046,0.997540545774586,0
"1556","ENSG00000101337","TM9SF4",-0.117403779283726,7.46664215535645,0.173840769581588,0.676720710686557,0.997540545774586,0
"1558","ENSG00000101346","POFUT1",-0.160989366261617,6.76471112564102,0.216559553520003,0.64167396334764,0.997540545774586,0
"1559","ENSG00000101347","SAMHD1",0.0539816292030416,5.56093072096264,0.0372433195678568,0.846970493669016,0.997540545774586,0
"1568","ENSG00000101412","E2F1",0.0547195776380448,6.46192070407391,0.0426952287110183,0.836300205466577,0.997540545774586,0
"1569","ENSG00000101413","RPRD1B",-0.156058986772855,6.4219644264102,0.270556357360555,0.602958807083913,0.997540545774586,0
"1570","ENSG00000101417","PXMP4",-0.0914900778952069,4.39701484767784,0.0984613717297869,0.753683919523118,0.997540545774586,0
"1571","ENSG00000101421","CHMP4B",-0.213859396380009,8.30350757934116,0.592105566257967,0.44160606240913,0.997540545774586,0
"1575","ENSG00000101443","WFDC2",0.0808176180204554,6.25161232060555,0.0558005097003793,0.813260940439478,0.997540545774586,0
"1577","ENSG00000101447","FAM83D",0.120045528344391,4.82907403353234,0.0465465025521681,0.829185442716139,0.997540545774586,0
"1578","ENSG00000101452","DHX35",-0.187650864281346,4.93721483767192,0.581298697969627,0.445803722574367,0.997540545774586,0
"1579","ENSG00000101457","DNTTIP1",0.0647684186933274,5.63343398259472,0.0577718731521095,0.810052888245521,0.997540545774586,0
"1583","ENSG00000101493","ZNF516",-0.065726920097547,4.87294026925275,0.0421145683671753,0.83740153866339,0.997540545774586,0
"1584","ENSG00000101544","ADNP2",-0.0731079727527009,4.66667061477607,0.0618646256776643,0.803572731597961,0.997540545774586,0
"1586","ENSG00000101557","USP14",-0.139759888613612,5.22548460722861,0.195873054248477,0.658072824622578,0.997540545774586,0
"1587","ENSG00000101558","VAPA",-0.17406230055783,7.26451339306072,0.370998139587137,0.542460698661492,0.997540545774586,0
"1588","ENSG00000101574","METTL4",-0.101545471753098,2.69429300592276,0.0748376896573255,0.784419102139729,0.997540545774586,0
"1589","ENSG00000101596","SMCHD1",-0.0920126065806588,4.72140653912238,0.064044258579969,0.800214374894228,0.997540545774586,0
"1590","ENSG00000101605","MYOM1",-0.291116398667498,0.659829568723079,0.603042955586192,0.437419350353497,0.997540545774586,0
"1595","ENSG00000101695","RNF125",0.180741154496632,4.66112658630477,0.395804260751596,0.529264105635104,0.997540545774586,0
"1596","ENSG00000101745","ANKRD12",0.336763754254867,7.7965685345174,0.648095335934393,0.420794470812252,0.997540545774586,0
"1597","ENSG00000101751","POLI",0.117433944641721,4.77020371239432,0.156919267410366,0.692008857403891,0.997540545774586,0
"1598","ENSG00000101752","MIB1",-0.303768787990431,5.88537941495813,0.6583746544053,0.417134338448871,0.997540545774586,0
"1599","ENSG00000101773","RBBP8",0.0499765300826351,6.21890687821755,0.0557618102216892,0.813324511388061,0.997540545774586,0
"1602","ENSG00000101843","PSMD10",-0.127052315718619,6.09124007685634,0.108284051285615,0.742106240093318,0.997540545774586,0
"1603","ENSG00000101844","ATG4A",0.0938987006424701,4.02306221543232,0.0803770495907514,0.776787093799689,0.997540545774586,0
"1604","ENSG00000101849","TBL1X",-0.122096594442468,5.46560935007378,0.32459498337801,0.568859225691612,0.997540545774586,0
"1605","ENSG00000101850","GPR143",0.675075525511014,0.611514579282496,0.514354624625582,0.473259824269319,0.997540545774586,0
"1606","ENSG00000101868","POLA1",0.048352138343698,4.35413026215638,0.0282548212316307,0.866511135090557,0.997540545774586,0
"1609","ENSG00000101888","NXT2",-0.284363248191891,4.2974379147741,0.360782908677603,0.548071749284634,0.997540545774586,0
"1611","ENSG00000101901","ALG13",0.107818841068095,5.98887984139858,0.199652043040633,0.65500185354363,0.997540545774586,0
"1613","ENSG00000101928","MOSPD1",-0.113911565042611,4.33753780145278,0.0958170051368796,0.756908340417831,0.997540545774586,0
"1614","ENSG00000101935","AMMECR1",0.0927391323503516,5.65909988507817,0.22171369381789,0.637737260530903,0.997540545774586,0
"1615","ENSG00000101940","WDR13",-0.128702337821537,6.97825340460028,0.193285193949997,0.660196329164039,0.997540545774586,0
"1616","ENSG00000101945","SUV39H1",-0.10327043723538,3.75037506667587,0.129304456052946,0.719154295398898,0.997540545774586,0
"1617","ENSG00000101974","ATP11C",0.0874696372382165,5.27605778301875,0.0575783345286709,0.810365251321039,0.997540545774586,0
"1619","ENSG00000101997","CCDC22",-0.144979291598501,5.14155609890182,0.364316915348086,0.546118451428841,0.997540545774586,0
"1620","ENSG00000102001","CACNA1F",0.247362061664086,3.96140795475883,0.504228573020786,0.477647993131324,0.997540545774586,0
"1621","ENSG00000102007","PLP2",-0.236415623430515,6.36612664294704,0.30661345895723,0.579765775540307,0.997540545774586,0
"1622","ENSG00000102024","PLS3",-0.227556595159766,8.45120668216003,0.316787125919348,0.573544892277058,0.997540545774586,0
"1623","ENSG00000102030","NAA10",0.170238663324789,7.36809006466424,0.167465588156574,0.682374112291416,0.997540545774586,0
"1624","ENSG00000102032","RENBP",0.292593303987977,0.266819242457874,0.262863518809308,0.608159669015434,0.997540545774586,0
"1625","ENSG00000102034","ELF4",-0.235898800591551,4.51271513067463,0.420111729082837,0.516881298894458,0.997540545774586,0
"1626","ENSG00000102038","SMARCA1",0.0630426639219814,6.50143530606188,0.030952582616564,0.860346217448698,0.997540545774586,0
"1629","ENSG00000102054","RBBP7",-0.0783758378038171,6.82763476950115,0.0772249583529856,0.781093891318138,0.997540545774586,0
"1630","ENSG00000102057","KCND1",0.0904483773434945,2.97430713678025,0.062442170772492,0.80267681350088,0.997540545774586,0
"1631","ENSG00000102081","FMR1",-0.151735155461378,6.03556535839734,0.261859890783661,0.608845254701233,0.997540545774586,0
"1632","ENSG00000102096","PIM2",0.0597820408553975,3.82905438871964,0.0424318101306334,0.836798855312667,0.997540545774586,0
"1633","ENSG00000102103","PQBP1",-0.106494092823507,6.87548529156139,0.110713294341195,0.739333517203233,0.997540545774586,0
"1635","ENSG00000102125","TAZ",-0.0750130111825129,7.49447081100638,0.0513838662198793,0.820672504846202,0.997540545774586,0
"1636","ENSG00000102158","MAGT1",-0.177503998866708,7.10792574927722,0.451070814485064,0.501826879831044,0.997540545774586,0
"1637","ENSG00000102172","SMS",0.10908799028057,6.88109676397615,0.143877940804714,0.704455849538686,0.997540545774586,0
"1638","ENSG00000102174","PHEX",0.31538088767447,1.15090598523875,0.517769399590765,0.471794746703255,0.997540545774586,0
"1639","ENSG00000102178","UBL4A",-0.131348601728089,6.24964661210859,0.222633434617798,0.637040657721902,0.997540545774586,0
"1641","ENSG00000102218","RP2",0.330656243429953,2.88525874305833,0.465121565979111,0.495240079229289,0.997540545774586,0
"1644","ENSG00000102226","USP11",-0.134509590024445,5.63359465645399,0.313235784637442,0.575701333264758,0.997540545774586,0
"1645","ENSG00000102241","HTATSF1",-0.190364329715181,6.75463218601146,0.345210824820306,0.556836767190642,0.997540545774586,0
"1648","ENSG00000102302","FGD1",0.167699949550122,3.64033827388747,0.353079812283966,0.55237487940337,0.997540545774586,0
"1650","ENSG00000102312","PORCN",-0.176010526148841,4.17680847563085,0.326845037089505,0.567522776843739,0.997540545774586,0
"1651","ENSG00000102316","MAGED2",-0.146588695244734,7.87312912439142,0.385097119429805,0.534887889160556,0.997540545774586,0
"1656","ENSG00000102384","CENPI",0.289774933939559,4.17529044824304,0.541533429977626,0.461797917271418,0.997540545774586,0
"1658","ENSG00000102390","PBDC1",0.103006266910323,6.4304816609835,0.0984861708481084,0.753653906985707,0.997540545774586,0
"1659","ENSG00000102393","GLA",-0.081806425958191,4.68757433909359,0.125490052335607,0.72315471911662,0.997540545774586,0
"1660","ENSG00000102401","ARMCX3",-0.07210228444944,6.14650265875794,0.101493108757319,0.750045149617475,0.997540545774586,0
"1662","ENSG00000102524","TNFSF13B",0.0832359205570364,3.45954129044945,0.0451500333977322,0.831728388534215,0.997540545774586,0
"1663","ENSG00000102531","FNDC3A",0.117537890463731,5.69704538749663,0.0835494578106264,0.772543703942787,0.997540545774586,0
"1664","ENSG00000102543","CDADC1",0.0614122756603511,3.34008858561219,0.0485258117149723,0.825648617343969,0.997540545774586,0
"1665","ENSG00000102547","CAB39L",-0.237181592007566,3.38868474266788,0.524114391675594,0.469091857105533,0.997540545774586,0
"1670","ENSG00000102753","KPNA3",-0.347027186593849,5.00268638769781,0.636699287044578,0.424908566573638,0.997540545774586,0
"1672","ENSG00000102763","VWA8",-0.120328883580586,4.37562228490711,0.0952214611739528,0.757641227899389,0.997540545774586,0
"1674","ENSG00000102796","DHRS12",0.0908792551879249,4.37938515798816,0.144787019707241,0.703567694464152,0.997540545774586,0
"1675","ENSG00000102805","CLN5",-0.171367808317122,4.31515196546806,0.538270391229013,0.463150417592182,0.997540545774586,0
"1676","ENSG00000102854","MSLN",-0.341181143837794,3.95630984063321,0.368775296848835,0.543672594205482,0.997540545774586,0
"1677","ENSG00000102871","TRADD",-0.14569206708204,6.14483599212817,0.374539885043415,0.540539981867978,0.997540545774586,0
"1678","ENSG00000102878","HSF4",0.107242102006671,7.05964990603309,0.0931676463350435,0.760188124102145,0.997540545774586,0
"1681","ENSG00000102886","GDPD3",0.0705839552341738,5.47775081214222,0.037394202510729,0.846664661499946,0.997540545774586,0
"1682","ENSG00000102890","ELMO3",0.0828627357604664,8.10544219501033,0.0730539111541688,0.786941104041026,0.997540545774586,0
"1685","ENSG00000102898","NUTF2",-0.179653606087752,6.79055710392084,0.643004185780011,0.422625027088059,0.997540545774586,0
"1686","ENSG00000102900","NUP93",-0.165306803534869,6.14824277724386,0.448564711855292,0.503017339007503,0.997540545774586,0
"1691","ENSG00000102967","DHODH",-0.0580934852917724,5.19136525920765,0.070235370525042,0.7909943888526,0.997540545774586,0
"1692","ENSG00000102970","CCL17",0.202827220089849,1.98918556300924,0.167273084806524,0.682546762314536,0.997540545774586,0
"1693","ENSG00000102974","CTCF",0.044778412626772,5.62801042238344,0.0288532002830095,0.865118432003937,0.997540545774586,0
"1694","ENSG00000102977","ACD",-0.189204269937751,6.63866798405372,0.726275497882757,0.394093115036159,0.997540545774586,0
"1695","ENSG00000102978","POLR2C",-0.259049197107734,6.3875907369382,0.518134790011267,0.47163841373729,0.997540545774586,0
"1697","ENSG00000102996","MMP15",-0.178999901490399,7.40461253636048,0.579254297590385,0.446604760982504,0.997540545774586,0
"1699","ENSG00000103021","CCDC113",-0.11258524948931,2.86284714616584,0.109750967101103,0.740427834479415,0.997540545774586,0
"1702","ENSG00000103037","SETD6",0.172407787414298,5.31794409157921,0.706985636407602,0.400446327444839,0.997540545774586,0
"1703","ENSG00000103042","SLC38A7",0.107518635805961,5.39638409977198,0.131624806022479,0.716753297281175,0.997540545774586,0
"1709","ENSG00000103091","WDR59",-0.0682147539060513,7.33261560522085,0.0832554930955318,0.772933202058431,0.997540545774586,0
"1710","ENSG00000103121","CMC2",-0.181209902064789,5.080574691926,0.533444159432797,0.465162451740533,0.997540545774586,0
